"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"02563099999","2005-01-01T04:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","27","30","","","+0.04","6","90","","29.95","29.88","21.75","29","230","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  01030 02563 35981 /2302 11011 21025 30118 40141 56013;","","","","","","","","","",""
"02563099999","2005-01-01T07:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","26","29","","","+0.00","5","89","","29.95","29.88","18.64","28","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  01061 02563 35980 /2604 11017 21033 30119 40142 55001 333 10009 21017 70000;","","","","","","","","","",""
"02563099999","2005-01-01T10:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","28","29","","","+0.02","8","95","","29.93","29.86","10.56","29","220","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  01091 02563 37967 /2202 11015 21022 30113 40136 58006 70010;","","","","","","","","","",""
"02563099999","2005-01-01T13:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","29","32","","","+0.03","8","91","FEW:01 49","29.90","29.83","14.91","31","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  01121 02563 37774 /2304 11002 21015 30103 40125 58011 70010 333 81/50;","","","","","","","","","",""
"02563099999","2005-01-01T16:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","32","34","","","+0.04","8","91","BKN:07 17","29.86","29.79","17.40","33","220","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  01151 02563 35478 /2205 10012 21001 30089 40111 58014 333 87/17;","","","","","","","","","",""
"02563099999","2005-01-01T19:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","33","35","","","+0.06","8","94","FEW:01 7","29.80","29.73","9.32","34","200","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  01181 02563 35365 /2006 10016 20007 30068 40091 58020 333 10016 21036 81/07;","","","","","","","","","",""
"02563099999","2005-01-01T22:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","35","36","","","+0.09","8","94","OVC:08 6","29.71","29.64","8.08","36","210","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  01211 02563 35263 /2107 10023 20014 30037 40060 58031 333 88/06;","","","","","","","","","",""
"02563099999","2005-01-02T01:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","35","36","","","+0.15","8","93","OVC:08 6","29.56","29.49","9.32","36","200","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  02000 02563 35265 /2008 10025 20015 39987 40009 58050 333 88/06;","","","","","","","","","",""
"02563099999","2005-01-02T04:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","36","38","","","+0.20","8","93","SCT:03 7 BKN:06 22","29.36","29.29","4.35","37","180","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN088AAXX  02031 02563 37457 /1812 10032 20021 39920 49942 58067 71010 333 83/07 86/22 88/34;","","","","","","","","","",""
"02563099999","2005-01-02T07:00:00","58.25","17.0166666","18.0","HARSTENA, SW","FM-12","4","","36","38","","|RA |","+0.19","6","95","BKN:07 8","29.17","29.11","2.98","37","190","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN112AAXX  02061 02563 07348 /1915 10032 20025 39857 49879 56063 60012 76161 333 10035 20015 69995 70010 87/08 88/11;","","","","","","","","","",""
