"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"68558099999","2005-01-08T14:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","42","86","","","+0.05","8","21","","","24.19","18.64","60","320","23","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  08124 68558 32980 43211 10300 20056 38190 48489 58017 83201 333 1//// 20205 9//// 555 91020;","","","","","","","","","",""
"68558099999","2005-01-08T20:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","57","63","","","-0.04","3","81","","","24.24","18.64","59","140","25","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  08184 68558 32980 71404 10170 20137 38209 48523 53015 84221 333 10320 2//// 9//// 555 91022;","","","","","","","","","",""
"68558099999","2005-01-09T08:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","49","59","","","-0.04","3","70","","","24.27","18.64","53","180","26","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  09064 68558 32980 61806 10150 20096 38220 48536 53012 85202 333 20115 9//// 555 10320 91023;","","","","","","","","","",""
"68558099999","2005-01-10T08:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","47","54","","","-0.02","3","78","","","24.31","18.64","50","000","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  10064 68558 32980 20000 10120 20083 38232 48551 53008 81101 333 20080 9//// 555 10235 91025;","","","","","","","","","",""
"68558099999","2005-01-10T14:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","49","78","","","+0.05","8","36","","","24.26","18.64","60","320","26","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  10124 68558 32980 53204 10255 20095 38215 48521 58016 83101 333 1//// 20125 9//// 555 91023;","","","","","","","","","",""
"68558099999","2005-01-10T20:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","46","74","","","+0.01","8","36","","","24.19","18.64","58","000","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  10184 68558 32980 20000 10235 20077 38192 48499 58002 82100 333 10295 2//// 9//// 555 91020;","","","","","","","","","",""
"68558099999","2005-01-11T08:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","51","69","","","-0.02","3","52","","","24.23","18.64","58","320","25","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  11064 68558 32980 83211 10205 20104 38206 48516 53007 85201 333 20125 9//// 555 10295 91022;","","","","","","","","","",""
"68558099999","2005-01-11T14:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","56","63","","","-0.02","3","77","","","24.26","18.64","59","050","26","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  11124 68558 32980 80513 10175 20134 38215 48529 53006 84222 333 1//// 20165 9//// 555 91023;","","","","","","","","","",""
"68558099999","2005-01-11T20:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","53","56","","","-0.07","3","89","","","24.29","12.43","54","000","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  11184 68558 32770 80000 10135 20117 38227 48545 53024 8422/ 333 10235 2//// 9//// 555 91024;","","","","","","","","","",""
"68558099999","2005-01-12T14:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","55","72","","","+0.01","8","54","","","24.26","18.64","61","320","26","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  12124 68558 32980 63206 10225 20128 38217 48526 58005 83222 333 1//// 20115 9//// 555 91023;","","","","","","","","","",""
"68558099999","2005-01-12T20:00:00","-30.9333333","27.6","1819.0","BARKLY EAST, SF","FM-12","4","","53","58","","","-0.02","3","84","","","24.30","18.64","55","000","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN098AAXX  12184 68558 32980 80000 10145 20118 38229 48546 53008 84221 333 10245 2//// 9//// 555 91024;","","","","","","","","","",""
