"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"28978099999","2005-01-01T00:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-5","0","","||DRSN","-0.03","2","77","CLR:00","30.19","28.63","","-1","030","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  31181 28978 119// 00305 11177 21208 39696 40223 52010 69900 73630 333 11080;","","","","","","","","","",""
"28978099999","2005-01-01T03:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-5","0","","","-0.03","2","79","","30.22","28.66","1.24","-1","020","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  31211 28978 41595 70206 11176 21204 39705 40232 52009 77373 87500;","","","","","","","","","",""
"28978099999","2005-01-01T06:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-10","-5","","","-0.03","2","77","","30.27","28.69","","-6","270","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  01001 28978 415// 22702 11205 21235 39715 40249 52010 70273 82500 555 1/125;","","","","","","","","","",""
"28978099999","2005-01-01T12:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-19","-13","","","-0.02","2","75","CLR:00","30.32","28.71","12.43","-14","070","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  01061 28978 12998 00701 11252 21283 39724 40269 52006 69900 333 21253;","","","","","","","","","",""
"28978099999","2005-01-01T15:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-7","-2","","","+0.02","8","78","CLR:00","30.26","28.69","12.43","-3","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  01091 28978 42998 00000 11190 21219 39717 40248 58007;","","","","","","","","","",""
"28978099999","2005-01-01T18:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-10","-5","","","0.00","4","77","CLR:00","30.27","28.69","12.43","-6","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  01121 28978 42998 00000 11206 21236 39717 40251 54000 555 1/129;","","","","","","","","","",""
"28978099999","2005-01-01T21:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-18","-12","","","-0.01","3","76","CLR:00","30.31","28.70","","-13","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN070AAXX  01151 28978 329// 00000 11246 21276 39720 40263 53003 333 11176;","","","","","","","","","",""
"28978099999","2005-01-02T00:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-13","-8","","","+0.03","8","78","","30.26","28.68","2.49","-9","200","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  01181 28978 31596 82001 11220 21248 39711 40248 58009 77071 885// 333 11176;","","","","","","","","","",""
"28978099999","2005-01-02T03:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-15","-10","","","+0.04","7","78","","30.23","28.64","","-11","210","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  01211 28978 416// 82102 11232 21260 39699 40238 57012 70272 83505;","","","","","","","","","",""
"28978099999","2005-01-02T06:00:00","52.5333333","68.75","398.0","BALKASINO, KZ","FM-12","4","","-15","-10","","","+0.03","7","78","","30.20","28.61","","-11","220","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  02001 28978 416// 82204 11235 21263 39688 40227 57011 70272 83530 555 1/124;","","","","","","","","","",""
