"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"35394899999","2005-01-01T09:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","5","5","","","","","100","FEW:02 98","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR UDSG 010500Z 00000MPS 5000 FEW100 M15/M15 QNH1022 065 NOSIG RMK QFE640 M/C;","","","","","","","","","",""
"35394899999","2005-01-01T10:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","7","7","","","","","100","FEW:02 98","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET075UDSG 010600Z 00000MPS 5000 FEW100 M14/M14 QNH1022 065 NOSIG RMK QFE640 M/C;","","","","","","","","","",""
"35394899999","2005-01-01T11:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","10","10","","","","","100","","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR UDSG 010700Z 00000MPS 5000 SKC100 M12/M12 QNH1022 065 NOSIG RMK QFE640 M/C;","","","","","","","","","",""
"35394899999","2005-01-01T14:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","25","28","","","","","86","","","","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET159UDSG 011000Z 00000MPS 9999 SKC100 M02/M04 QNH1020 065 NOSIG RMK QFE639 M/P/C UDSG011000Z 010918 22005MPS 5000 SCT030 SCT100 TEMPO 0918 03007MPS 1000 BR BKN100;","","","","","","","","","",""
"35394899999","2005-01-01T16:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","25","28","","","","","86","","","","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR UDSG 011200Z 00000MPS 9999 SKC M02/M04 QNH1020 065 NOSIG RMK QFE639 M/P/C;","","","","","","","","","",""
"35394899999","2005-01-01T17:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","21","23","","","","","93","","","","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074UDSG 011300Z 00000MPS 9999 SKC M05/M06 QNH1020 065 NOSIG RMK QFE639 M/P/C;","","","","","","","","","",""
"35394899999","2005-01-01T18:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","21","23","","","","","93","","","","7.00","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074UDSG 011400Z 00000MPS 9999 SKC M05/M06 QNH1019 065 NOSIG RMK QFE638 M/P/C;","","","","","","","","","",""
"35394899999","2005-01-02T07:12:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-16","4","","14","14","","","","","100","","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET072UDSG 020312Z 00000MPS 5000 SKC M10/M10 QNH1015 070 NOSIG RMK QFE635 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T08:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","14","14","","","","","100","FEW:02 98","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET075UDSG 020400Z 00000MPS 5000 FEW100 M10/M10 QNH1015 070 NOSIG RMK QFE635 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T09:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","14","14","","","","","100","BKN:07 26 OVC:08 98","","","1.99","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET088METAR UDSG 020500Z 00000MPS 3200 BKN026 OVC100 M10/M10 QNH1015 070 NOSIG RMK QFE635 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T14:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","18","18","","","","","100","BKN:07 26 OVC:08 98","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082UDSG 021000Z 00000MPS 5000 BKN026 OVC100 M08/M08 QNH1013 070 NOSIG RMK QFE633 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T15:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","27","27","","","","","100","OVC:08 26","","","3.11","","230","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET075UDSG 021100Z 23002MPS 5000 OVC026 M03/M03 QNH1012 070 NOSIG RMK QFE633 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T16:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","30","30","","","","","100","OVC:08 26","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR UDSG 021200Z 00000MPS 5000 OVC026 M01/M01 QNH1011 070 NOSIG RMK QFE632 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T17:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","30","30","","","","","100","OVC:08 26","","","3.11","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR UDSG 021300Z 00000MPS 5000 OVC026 M01/M01 QNH1011 070 NOSIG RMK QFE632 M/C;","","","","","","","","","",""
"35394899999","2005-01-02T18:00:00","40.75","43.85","1524.0","SHIRAK GEORGIA, GG","FM-15","4","","27","27","","","","","100","OVC:08 26","","","3.11","","300","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET081METAR UDSG 021400Z 30003MPS 5000 OVC026 M03/M03 QNH1011 070 NOSIG RMK QFE632 M/C;","","","","","","","","","",""
