"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"37621099999","2005-06-29T16:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","62","81","","","+0.03","7","52","","29.69","27.96","31.07","69","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  29121 37621 42699 70000 10271 20164 39467 40055 57011 87900 555 10039;","","","","","","","","","",""
"37621099999","2005-06-29T22:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","62","66","","","-0.02","2","88","","29.78","27.99","","64","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  29181 37621 325// 80000 10189 20168 39479 40085 52008 889// 333 10275 60030;","","","","","","","","","",""
"37621099999","2005-06-30T01:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","59","65","","","-0.04","2","83","","29.83","28.03","","61","270","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  29211 37621 426// 72701 10181 20152 39491 40100 52012 87500;","","","","","","","","","",""
"37621099999","2005-06-30T04:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","59","62","","","+0.04","8","89","","29.79","27.99","","60","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  30001 37621 426// 70000 10169 20151 39477 40088 58014 87500 555 11016;","","","","","","","","","",""
"37621099999","2005-06-30T10:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","64","74","","","-0.02","3","70","","29.76","28.00","31.07","68","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  30061 37621 32699 70000 10235 20176 39483 40079 53006 60020 80030 333 20160;","","","","","","","","","",""
"37621099999","2005-06-30T13:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","64","81","","","+0.01","7","56","","29.73","27.99","31.07","70","090","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  30091 37621 42699 50901 10271 20176 39479 40068 57004 82201;","","","","","","","","","",""
"37621099999","2005-06-30T16:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","66","83","","","+0.03","7","57","","29.69","27.96","31.07","72","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  30121 37621 42699 70000 10283 20190 39470 40055 57009 82201 555 11047;","","","","","","","","","",""
"37621099999","2005-06-30T19:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","71","81","","","-0.01","3","71","","29.71","27.98","31.07","74","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  30151 37621 32699 70000 10273 20216 39474 40060 53004 84201 333 10290;","","","","","","","","","",""
"37621099999","2005-06-30T22:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","63","73","","","-0.01","2","71","","29.75","27.99","","67","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  30181 37621 326// 70000 10230 20174 39479 40076 52005 87500 333 10290;","","","","","","","","","",""
"37621099999","2005-07-01T01:00:00","41.45","44.55","534.0","BOLNISI, GG","FM-12","4","","62","68","","","-0.01","2","82","CLR:00","29.79","28.00","","64","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  30211 37621 429// 00000 10199 20168 39483 40087 52004;","","","","","","","","","",""
