"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"99999904743","2005-04-25T10:55:00","","","","","FM-15","6","29.42","37","50","","","","","62","SCT:04 20 BKN:07 43 BKN:07 90","29.42","29.31","20.00","44","VRB","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09304/25/05 10:55:00 METAR KPSM 251555Z 21010KT 20SM SCT020 BKN043 BKN090 10/03 A2942 RMK SLP963","","","","","","","","","",""
"99999904743","2005-04-25T11:55:00","","","","","FM-15","6","29.42","30","52","","","","","44","SCT:04 20 SCT:04 50 BKN:07 90","29.42","29.31","20.00","42","200","24","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09704/25/05 11:55:00 METAR KPSM 251655Z 20014G21KT 20SM SCT020 SCT050 BKN090 11/M01 A2942 RMK SLP964","","","","","","","","","",""
"99999904743","2005-04-25T12:55:00","","","","","FM-15","6","29.45","34","50","","","-0.04","3","54","FEW:02 20 SCT:04 35 SCT:04 50","29.45","29.34","20.00","43","170","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10504/25/05 12:55:00 METAR KPSM 251755Z 17009KT 20SM FEW020 SCT035 SCT050 10/01 A2945 RMK SLP972 60000 53012","","","","","","","","","",""
"99999904743","2005-04-25T13:55:00","","","","","FM-15","6","29.46","32","50","","","","","50","SCT:04 35 BKN:07 60 BKN:07 80","29.47","29.36","20.00","42","210","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09304/25/05 13:55:00 METAR KPSM 251855Z 21013KT 20SM SCT035 BKN060 BKN080 10/00 A2946 RMK SLP979","","","","","","","","","",""
"99999904743","2005-04-25T14:55:00","","","","","FM-15","6","29.48","32","50","","","","","50","SCT:04 35 BKN:07 65 BKN:07 80","29.49","29.37","20.00","42","200","17","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09604/25/05 14:55:00 METAR KPSM 251955Z 20010G15KT 20SM SCT035 BKN065 BKN080 10/00 A2948 RMK SLP986","","","","","","","","","",""
"99999904743","2005-04-25T15:55:00","","","","","FM-15","6","29.52","30","46","","","-0.07","3","53","FEW:02 35 BKN:07 55 OVC:08 80","29.52","29.41","20.00","39","230","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10604/25/05 15:55:00 METAR KPSM 252055Z 23011KT 20SM FEW035 BKN055 OVC080 08/M01 A2952 RMK SLP996 60000 53024","","","","","","","","","",""
"99999904743","2005-04-25T16:55:00","","","","","FM-15","6","29.55","30","50","","","","","47","SCT:04 60 BKN:07 80 BKN:07 150","29.55","29.44","20.00","41","VRB","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/25/05 16:55:00 METAR KPSM 252155Z 24008KT 20SM SCT060 BKN080 BKN150 10/M01 A2955 RMK SLP006","","","","","","","","","",""
"99999904743","2005-04-25T17:55:00","","","","","FM-15","6","29.58","27","50","","","","","40","FEW:02 60 FEW:02 90 SCT:04 200","29.58","29.47","20.00","40","240","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/25/05 17:55:00 METAR KPSM 252255Z 24009KT 20SM FEW060 FEW090 SCT200 10/M03 A2958 RMK SLP017","","","","","","","","","",""
"99999904743","2005-04-25T18:55:00","","","","","FM-15","6","29.62","27","48","","","-0.10","3","43","FEW:02 100","29.62","29.52","20.00","39","210","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09204/25/05 18:55:00 METAR KPSM 252355Z 21004KT 20SM FEW100 09/M03 A2962 RMK SLP030 60000 53034","","","","","","","","","",""
"99999904743","2005-04-25T19:55:00","","","","","FM-15","6","29.67","28","45","","","","","53","FEW:02 100","29.67","29.57","20.00","38","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08004/25/05 19:55:00 METAR KPSM 260055Z 19005KT 20SM FEW100 07/M02 A2967 RMK SLP046","","","","","","","","","",""
"99999904743","2005-04-25T20:55:00","","","","","FM-15","6","29.70","28","43","","","","","57","FEW:02 100","29.70","29.59","20.00","37","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08004/25/05 20:55:00 METAR KPSM 260155Z 19005KT 20SM FEW100 06/M02 A2970 RMK SLP057","","","","","","","","","",""
"99999904743","2005-04-25T21:55:00","","","","","FM-15","6","29.72","30","41","","","-0.10","1","66","*","29.72","29.62","20.00","37","210","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08304/25/05 21:55:00 METAR KPSM 260255Z 21007KT 20SM SKC 05/M01 A2972 RMK SLP064 51034","","","","","","","","","",""
"99999904743","2005-04-25T22:55:00","","","","","FM-15","6","29.74","32","41","","","","","70","FEW:02 60","29.75","29.63","20.00","37","190","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08004/25/05 22:55:00 METAR KPSM 260355Z 19005KT 20SM FEW060 05/M00 A2974 RMK SLP073","","","","","","","","","",""
"99999904743","2005-04-25T23:55:00","","","","","FM-15","6","29.77","32","41","","","","","70","*","29.78","29.66","20.00","37","230","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07604/25/05 23:55:00 METAR KPSM 260455Z 23003KT 20SM SKC 05/00 A2977 RMK SLP083","","","","","","","","","",""
"99999904743","2005-04-26T00:55:00","","","","","FM-15","6","29.79","34","41","","","-0.07","2","76","*","29.79","29.68","20.00","38","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08204/26/05 00:55:00 METAR KPSM 260555Z 00000KT 20SM SKC 05/01 A2979 RMK SLP088 52024","","","","","","","","","",""
"99999904743","2005-04-26T01:55:00","","","","","FM-15","6","29.82","34","41","","","","","76","*","29.82","29.71","20.00","38","220","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07604/26/05 01:55:00 METAR KPSM 260655Z 22001KT 20SM SKC 05/01 A2982 RMK SLP098","","","","","","","","","",""
"99999904743","2005-04-26T02:55:00","","","","","FM-15","6","29.85","34","41","","","","","76","*","29.85","29.74","20.00","38","250","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07604/26/05 02:55:00 METAR KPSM 260755Z 25002KT 20SM SKC 05/01 A2985 RMK SLP108","","","","","","","","","",""
"99999904743","2005-04-26T03:55:00","","","","","FM-15","6","29.87","36","39","","","-0.08","1","87","*","29.87","29.76","20.00","38","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08204/26/05 03:55:00 METAR KPSM 260855Z 22004KT 20SM SKC 04/02 A2987 RMK SLP115 51027","","","","","","","","","",""
"99999904743","2005-04-26T04:55:00","","","","","FM-15","6","29.90","36","39","","","","","87","*","29.90","29.79","20.00","38","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07604/26/05 04:55:00 METAR KPSM 260955Z 21003KT 20SM SKC 04/02 A2990 RMK SLP125","","","","","","","","","",""
"99999904743","2005-04-26T05:55:00","","","","","FM-15","6","29.92","36","41","","","","","81","FEW:02 250","29.92","29.81","20.00","39","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 05:55:00 METAR KPSM 261055Z 21003KT 20SM FEW250 05/02 A2992 RMK SLP132","","","","","","","","","",""
"99999904743","2005-04-26T06:55:00","","","","","FM-15","6","29.95","36","45","","","-0.09","2","71","BKN:07 250","29.96","29.84","30.00","41","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08504/26/05 06:55:00 METAR KPSM 261155Z 23004KT 30SM BKN250 07/02 A2995 RMK SLP144 52029","","","","","","","","","",""
"99999904743","2005-04-26T07:55:00","","","","","FM-15","6","29.96","37","50","","","","","62","BKN:07 250","29.96","29.85","30.00","44","230","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 07:55:00 METAR KPSM 261255Z 23007KT 30SM BKN250 10/03 A2996 RMK SLP147","","","","","","","","","",""
"99999904743","2005-04-26T08:55:00","","","","","FM-15","6","29.96","36","54","","","","","51","BKN:07 250","29.96","29.85","30.00","46","200","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 08:55:00 METAR KPSM 261355Z 20005KT 30SM BKN250 12/02 A2996 RMK SLP147","","","","","","","","","",""
"99999904743","2005-04-26T09:55:00","","","","","FM-15","6","29.96","34","59","","","-0.01","1","39","BKN:07 250","29.96","29.85","30.00","47","210","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08504/26/05 09:55:00 METAR KPSM 261455Z 21004KT 30SM BKN250 15/01 A2996 RMK SLP147 51003","","","","","","","","","",""
"99999904743","2005-04-26T10:55:00","","","","","FM-15","6","29.97","39","63","","","","","42","SCT:04 250","29.98","29.86","30.00","51","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 10:55:00 METAR KPSM 261555Z 13011KT 30SM SCT250 17/04 A2997 RMK SLP151","","","","","","","","","",""
"99999904743","2005-04-26T11:55:00","","","","","FM-15","6","29.98","36","63","","","","","37","FEW:02 50 BKN:07 250","29.98","29.87","30.00","50","140","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/26/05 11:55:00 METAR KPSM 261655Z 14010KT 30SM FEW050 BKN250 17/02 A2998 RMK SLP154","","","","","","","","","",""
"99999904743","2005-04-26T12:55:00","","","","","FM-15","6","29.99","39","64","","","-0.03","2","40","SCT:04 50 BKN:07 250","29.99","29.88","30.00","52","140","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09204/26/05 12:55:00 METAR KPSM 261755Z 14012KT 30SM SCT050 BKN250 18/04 A2999 RMK SLP157 52010","","","","","","","","","",""
"99999904743","2005-04-26T13:55:00","","","","","FM-15","6","29.97","39","63","","","","","42","BKN:07 80 OVC:08 200","29.97","29.86","30.00","51","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/26/05 13:55:00 METAR KPSM 261855Z 14011KT 30SM BKN080 OVC200 17/04 A2997 RMK SLP149","","","","","","","","","",""
"99999904743","2005-04-26T14:55:00","","","","","FM-15","6","29.95","37","64","","","","","37","BKN:07 80 OVC:08 200","29.95","29.84","30.00","51","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/26/05 14:55:00 METAR KPSM 261955Z 14011KT 30SM BKN080 OVC200 18/03 A2995 RMK SLP142","","","","","","","","","",""
"99999904743","2005-04-26T15:55:00","","","","","FM-15","6","29.95","34","63","","","+0.04","6","34","SCT:04 80 BKN:07 200","29.95","29.84","25.00","49","150","22","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09504/26/05 15:55:00 METAR KPSM 262055Z 15012G19KT 25SM SCT080 BKN200 17/01 A2995 RMK SLP142 56015","","","","","","","","","",""
"99999904743","2005-04-26T16:55:00","","","","","FM-15","6","29.95","37","63","","","","","39","FEW:02 80 BKN:07 200","29.95","29.84","25.00","50","140","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/26/05 16:55:00 METAR KPSM 262155Z 14011KT 25SM FEW080 BKN200 17/03 A2995 RMK SLP142","","","","","","","","","",""
"99999904743","2005-04-26T17:55:00","","","","","FM-15","6","29.95","36","61","","","","","39","FEW:02 80 BKN:07 200","29.95","29.84","25.00","49","160","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/26/05 17:55:00 METAR KPSM 262255Z 16011KT 25SM FEW080 BKN200 16/02 A2995 RMK SLP142","","","","","","","","","",""
"99999904743","2005-04-26T18:55:00","","","","","FM-15","6","29.98","39","55","","","-0.03","3","55","FEW:02 80 SCT:04 200","29.98","29.87","20.00","47","150","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09204/26/05 18:55:00 METAR KPSM 262355Z 15010KT 20SM FEW080 SCT200 13/04 A2998 RMK SLP153 53010","","","","","","","","","",""
"99999904743","2005-04-26T19:55:00","","","","","FM-15","6","30.01","39","55","","","","","55","FEW:02 80","30.01","29.90","20.00","47","160","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 19:55:00 METAR KPSM 270055Z 16009KT 20SM FEW080 13/04 A3001 RMK SLP161","","","","","","","","","",""
"99999904743","2005-04-26T20:55:00","","","","","FM-15","6","30.03","41","54","","","","","63","FEW:02 100","30.03","29.92","20.00","48","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 20:55:00 METAR KPSM 270155Z 14007KT 20SM FEW100 12/05 A3003 RMK SLP170","","","","","","","","","",""
"99999904743","2005-04-26T21:55:00","","","","","FM-15","6","30.05","43","50","","","-0.06","2","76","SCT:04 100","30.05","29.94","20.00","47","140","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08504/26/05 21:55:00 METAR KPSM 270255Z 14006KT 20SM SCT100 10/06 A3005 RMK SLP175 52022","","","","","","","","","",""
"99999904743","2005-04-26T22:55:00","","","","","FM-15","6","30.05","43","48","","","","","82","SCT:04 100","30.05","29.94","20.00","46","130","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 22:55:00 METAR KPSM 270355Z 13007KT 20SM SCT100 09/06 A3005 RMK SLP175","","","","","","","","","",""
"99999904743","2005-04-26T23:55:00","","","","","FM-15","6","30.05","43","48","","","","","82","FEW:02 100","30.05","29.94","20.00","46","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/26/05 23:55:00 METAR KPSM 270455Z 11007KT 20SM FEW100 09/06 A3005 RMK SLP176","","","","","","","","","",""
"99999904743","2005-04-27T00:55:00","","","","","FM-15","6","30.03","43","46","","","+0.01","8","87","FEW:02 80","30.03","29.92","20.00","45","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08504/27/05 00:55:00 METAR KPSM 270555Z 11005KT 20SM FEW080 08/06 A3003 RMK SLP170 58005","","","","","","","","","",""
"99999904743","2005-04-27T01:55:00","","","","","FM-15","6","30.02","45","48","","","","","87","SCT:04 50 BKN:07 80","30.02","29.91","20.00","47","120","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/27/05 01:55:00 METAR KPSM 270655Z 12006KT 20SM SCT050 BKN080 09/07 A3002 RMK SLP166","","","","","","","","","",""
"99999904743","2005-04-27T02:55:00","","","","","FM-15","6","30.00","43","48","","","","","82","FEW:02 50 SCT:04 80","30.01","29.89","20.00","46","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08604/27/05 02:55:00 METAR KPSM 270755Z 11009KT 20SM FEW050 SCT080 09/06 A3000 RMK SLP161","","","","","","","","","",""
"99999904743","2005-04-27T03:55:00","","","","","FM-15","6","29.98","45","48","","","+0.05","8","87","OVC:08 15","29.98","29.87","10.00","47","110","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08504/27/05 03:55:00 METAR KPSM 270855Z 11008KT 10SM OVC015 09/07 A2998 RMK SLP153 58017","","","","","","","","","",""
"99999904743","2005-04-27T04:55:00","","","","","FM-15","6","29.99","46","48","","","","","94","OVC:08 10","30.00","29.88","10.00","47","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07904/27/05 04:55:00 METAR KPSM 270955Z 11007KT 10SM OVC010 09/08 A2999 RMK SLP159","","","","","","","","","",""
"99999904743","2005-04-27T05:55:00","","","","","FM-15","6","29.99","46","48","","-RA:02 |RA |","","","94","OVC:08 9","29.99","29.88","7.00","47","130","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08204/27/05 05:55:00 METAR KPSM 271055Z 13010KT 7SM -RA OVC009 09/08 A2999 RMK SLP156","","","","","","","","","",""
"99999904743","2005-04-27T06:55:00","","","","","FM-15","6","29.99","48","48","","-RA:02 BR:1 |RA |","-0.01","3","100","OVC:08 3","29.99","29.88","2.50","48","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10704/27/05 06:55:00 METAR KPSM 271155Z 12012KT 2 1/2SM -RA BR OVC003 09/09 A2999 RMK SLP156 60002 70002 53003","","","","","","","","","",""
"99999904743","2005-04-27T07:55:00","","","","","FM-15","6","29.98","48","48","","-RA:02 BR:1 |RA |","","","100","BKN:07 3 OVC:08 8","29.98","29.87","2.50","48","130","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09604/27/05 07:55:00 METAR KPSM 271255Z 13015KT 2 1/2SM -RA BR BKN003 OVC008 09/09 A2998 RMK SLP154","","","","","","","","","",""
"99999904743","2005-04-27T08:12:00","","","","","FM-15","6","29.98","48","48","","-RA:02 BR:1 |RA |","","","100","OVC:08 5","","29.87","3.00","48","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08304/27/05 08:12:00 METAR KPSM 271312Z 13013KT 3SM -RA BR OVC005 09/09 A2998 RMK 1313","","","","","","","","","",""
"99999904743","2005-04-27T09:55:00","","","","","FM-15","6","29.95","48","48","","-RA:02 BR:1 |RA |","+0.04","8","100","SCT:04 3 OVC:08 5","29.95","29.84","3.00","48","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10404/27/05 09:55:00 METAR KPSM 271455Z 12011KT 3SM -RA BR SCT003 OVC005 09/09 A2995 RMK SLP142 60004 58014","","","","","","","","","",""
"99999904743","2005-04-27T10:55:00","","","","","FM-15","6","29.93","46","46","","-RA:02 BR:1 |RA |","","","100","SCT:04 3 OVC:08 5","29.93","29.82","3.00","46","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09204/27/05 10:55:00 METAR KPSM 271555Z 12012KT 3SM -RA BR SCT003 OVC005 08/08 A2993 RMK SLP137","","","","","","","","","",""
"99999904743","2005-04-27T11:55:00","","","","","FM-15","6","29.91","46","46","","RA:02 BR:1 |RA |","","","100","BKN:07 3 OVC:08 5","29.91","29.80","2.00","46","110","22","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/27/05 11:55:00 METAR KPSM 271655Z 11012G19KT 2SM RA BR BKN003 OVC005 08/08 A2991 RMK SLP129","","","","","","","","","",""
"99999904743","2005-04-27T12:55:00","","","","","FM-15","6","29.88","46","48","","-RA:02 BR:1 |RA |","+0.07","8","94","BKN:07 3 OVC:08 5","29.88","29.78","2.50","47","100","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10804/27/05 12:55:00 METAR KPSM 271755Z 10013KT 2 1/2SM -RA BR BKN003 OVC005 09/08 A2988 RMK SLP119 60024 58024","","","","","","","","","",""
